title,csoShortName,description,catalogitemNumber,commercialUnitPrice,commercialunitofissue,customerunitprice,customerunitofissue,discountpremiumfee
OCI Autonomous Database (ATP/ADW) - Storage Offering,Autonomous Database (ATP/ADW) - Storage,Official Oracle Cloud Database offering for Storage.,OCI-5241,72.52226,OCPU-Hour / TB-Month,61.64392,OCPU-Hour / TB-Month,-15%
OCI Base Database Service - Standard Edition Offering,Base Database Service - Standard Edition,Official Oracle Cloud Database offering for Standard Edition.,OCI-5242,0.40104,OCPU-Hour,0.32484,OCPU-Hour,-19%
OCI Base Database Service - Enterprise Edition Offering,Base Database Service - Enterprise Edition,Official Oracle Cloud Database offering for Enterprise Edition.,OCI-5243,1.86535,OCPU-Hour,1.884,OCPU-Hour,1%
OCI Base Database Service - Enterprise Edition High Performance Offering,Base Database Service - Enterprise Edition High Performance,Official Oracle Cloud Database offering for Enterprise Edition High Performance.,OCI-5244,0.46679,OCPU-Hour,0.49013,OCPU-Hour,5%
OCI Base Database Service - Enterprise Edition Extreme Performance Offering,Base Database Service - Enterprise Edition Extreme Performance,Official Oracle Cloud Database offering for Enterprise Edition Extreme Performance.,OCI-5245,1.71981,OCPU-Hour,1.65102,OCPU-Hour,-4%
OCI Exadata Cloud Service - X9 Infrastructure Offering,Exadata Cloud Service - X9 Infrastructure,Official Oracle Cloud Database offering for X9 Infrastructure.,OCI-5246,3550.4682,OCPU-Hour / Infrastructure-Month,3266.43074,OCPU-Hour / Infrastructure-Month,-8%
OCI Exadata Cloud Service - X9 OCPU Offering,Exadata Cloud Service - X9 OCPU,Official Oracle Cloud Database offering for X9 OCPU.,OCI-5247,13802.79307,OCPU-Hour / Infrastructure-Month,13526.73721,OCPU-Hour / Infrastructure-Month,-2%
OCI Flexible Load Balancer - Bandwidth (10Mbps) Offering,Flexible Load Balancer - Bandwidth (10Mbps),Official Oracle Cloud Networking offering for Bandwidth (10Mbps).,OCI-5248,0.05969,Load Balancer-Hour,0.06088,Load Balancer-Hour,2%
OCI Flexible Load Balancer - Bandwidth (100Mbps) Offering,Flexible Load Balancer - Bandwidth (100Mbps),Official Oracle Cloud Networking offering for Bandwidth (100Mbps).,OCI-5249,0.07158,Load Balancer-Hour,0.07373,Load Balancer-Hour,3%
OCI Flexible Load Balancer - Bandwidth (1000Mbps) Offering,Flexible Load Balancer - Bandwidth (1000Mbps),Official Oracle Cloud Networking offering for Bandwidth (1000Mbps).,OCI-5250,0.0334,Load Balancer-Hour,0.03039,Load Balancer-Hour,-9%
OCI FastConnect - 1 Gbps Offering,FastConnect - 1 Gbps,Official Oracle Cloud Networking offering for 1 Gbps.,OCI-5251,0.0,Port-Hour,0.0,Port-Hour,7%
OCI FastConnect - 10 Gbps Offering,FastConnect - 10 Gbps,Official Oracle Cloud Networking offering for 10 Gbps.,OCI-5252,0.0,Port-Hour,0.0,Port-Hour,-2%
OCI VCN Data Transfer - Inbound Offering,VCN Data Transfer - Inbound,Official Oracle Cloud Networking offering for Inbound.,OCI-5253,0.00639,GB,0.0053,GB,-17%
OCI VCN Data Transfer - Outbound to Internet (First 10TB free) Offering,VCN Data Transfer - Outbound to Internet (First 10TB free),Official Oracle Cloud Networking offering for Outbound to Internet (First 10TB free).,OCI-5254,0.0017,GB,0.00184,GB,8%
OCI VCN Data Transfer - Outbound to Internet (Next 40TB) Offering,VCN Data Transfer - Outbound to Internet (Next 40TB),Official Oracle Cloud Networking offering for Outbound to Internet (Next 40TB).,OCI-5255,0.00826,GB,0.009,GB,9%
OCI AI Services - Vision - Image Analysis Offering,AI Services - Vision - Image Analysis,Official Oracle Cloud AI/ML offering for Vision - Image Analysis.,OCI-5256,0.27718,1k units,0.23283,1k units,-16%
OCI AI Services - Vision - Document AI Offering,AI Services - Vision - Document AI,Official Oracle Cloud AI/ML offering for Vision - Document AI.,OCI-5257,0.967,1k units,0.95733,1k units,-1%
OCI AI Services - Language - Sentiment Analysis Offering,AI Services - Language - Sentiment Analysis,Official Oracle Cloud AI/ML offering for Language - Sentiment Analysis.,OCI-5258,0.8457,1k units,0.93027,1k units,10%
OCI AI Services - Speech - Transcription Offering,AI Services - Speech - Transcription,Official Oracle Cloud AI/ML offering for Speech - Transcription.,OCI-5259,0.84513,1k units,0.85358,1k units,1%
OCI AI Services - Anomaly Detection Offering,AI Services - Anomaly Detection,Official Oracle Cloud AI/ML offering for Anomaly Detection.,OCI-5260,0.96725,1k units,0.99627,1k units,3%
OCI Generative AI - Llama-2-70b Inference Offering,Generative AI - Llama-2-70b Inference,Official Oracle Cloud AI/ML offering for Llama-2-70b Inference.,OCI-5261,3.88875,1m tokens / Cluster-Hour,4.08319,1m tokens / Cluster-Hour,5%
OCI Generative AI - Cohere Command Inference Offering,Generative AI - Cohere Command Inference,Official Oracle Cloud AI/ML offering for Cohere Command Inference.,OCI-5262,12.41148,1m tokens / Cluster-Hour,12.78382,1m tokens / Cluster-Hour,3%
OCI Generative AI - Dedicated AI Cluster Offering,Generative AI - Dedicated AI Cluster,Official Oracle Cloud AI/ML offering for Dedicated AI Cluster.,OCI-5263,47.30847,1m tokens / Cluster-Hour,45.41613,1m tokens / Cluster-Hour,-4%
OCI Analytics Cloud - Professional Edition Offering,Analytics Cloud - Professional Edition,Official Oracle Cloud Analytics offering for Professional Edition.,OCI-5264,1.96475,OCPU-Hour,1.9844,OCPU-Hour,1%
OCI Analytics Cloud - Enterprise Edition Offering,Analytics Cloud - Enterprise Edition,Official Oracle Cloud Analytics offering for Enterprise Edition.,OCI-5265,1.46935,OCPU-Hour,1.39588,OCPU-Hour,-5%
OCI Cloud Guard - Global Configuration Offering,Cloud Guard - Global Configuration,Official Oracle Cloud Security offering for Global Configuration.,OCI-5266,0.0,Free,0.0,Free,-19%
OCI WAF - Edge Policy Offering,WAF - Edge Policy,Official Oracle Cloud Security offering for Edge Policy.,OCI-5267,5.0,Policy-Month / 1m Requests,4.1,Policy-Month / 1m Requests,-18%
OCI WAF - Request fee Offering,WAF - Request fee,Official Oracle Cloud Security offering for Request fee.,OCI-5268,5.0,Policy-Month / 1m Requests,4.6,Policy-Month / 1m Requests,-8%
OCI Vault - Key Version Offering,Vault - Key Version,Official Oracle Cloud Security offering for Key Version.,OCI-5269,0.5,Key/Secret-Month,0.47,Key/Secret-Month,-6%
OCI Vault - Secret Version Offering,Vault - Secret Version,Official Oracle Cloud Security offering for Secret Version.,OCI-5270,0.5,Key/Secret-Month,0.45,Key/Secret-Month,-10%
OCI OKE (Kubernetes) - Cluster Management Fee Offering,OKE (Kubernetes) - Cluster Management Fee,Official Oracle Cloud Developer Services offering for Cluster Management Fee.,OCI-5271,0.1,Cluster-Hour / OCPU-Hour,0.109,Cluster-Hour / OCPU-Hour,9%
OCI OKE (Kubernetes) - Worker Node OCPU Offering,OKE (Kubernetes) - Worker Node OCPU,Official Oracle Cloud Developer Services offering for Worker Node OCPU.,OCI-5272,0.1,Cluster-Hour / OCPU-Hour,0.11,Cluster-Hour / OCPU-Hour,10%
OCI Functions - Invocations Offering,Functions - Invocations,Official Oracle Cloud Developer Services offering for Invocations.,OCI-5273,0.2,1m Invocations / 1k GB-Sec,0.168,1m Invocations / 1k GB-Sec,-16%
OCI Functions - Execution Duration (GB-Sec) Offering,Functions - Execution Duration (GB-Sec),Official Oracle Cloud Developer Services offering for Execution Duration (GB-Sec).,OCI-5274,0.2,1m Invocations / 1k GB-Sec,0.176,1m Invocations / 1k GB-Sec,-12%
OCI Compute Instance - VM.Standard.E3.Flex - OCPU Offering,Compute Instance - VM.Standard.E3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5275,0.025,OCPU-Hour / GB-Hour,0.02175,OCPU-Hour / GB-Hour,-13%
OCI Compute Instance - VM.Standard.E3.Flex - Memory (GB) Offering,Compute Instance - VM.Standard.E3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5276,0.025,OCPU-Hour / GB-Hour,0.02325,OCPU-Hour / GB-Hour,-7%
OCI Compute Instance - VM.Standard.E4.Flex - OCPU Offering,Compute Instance - VM.Standard.E4.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5277,0.025,OCPU-Hour / GB-Hour,0.02325,OCPU-Hour / GB-Hour,-7%
OCI Compute Instance - VM.Standard.E4.Flex - Memory (GB) Offering,Compute Instance - VM.Standard.E4.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5278,0.025,OCPU-Hour / GB-Hour,0.025,OCPU-Hour / GB-Hour,0%
OCI Compute Instance - VM.Optimized3.Flex - OCPU Offering,Compute Instance - VM.Optimized3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5279,0.03,OCPU-Hour / GB-Hour,0.0276,OCPU-Hour / GB-Hour,-8%
OCI Compute Instance - VM.Optimized3.Flex - Memory (GB) Offering,Compute Instance - VM.Optimized3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5280,0.03,OCPU-Hour / GB-Hour,0.0255,OCPU-Hour / GB-Hour,-15%
OCI Compute Instance - VM.Standard3.Flex - OCPU Offering,Compute Instance - VM.Standard3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5281,0.03,OCPU-Hour / GB-Hour,0.0279,OCPU-Hour / GB-Hour,-7%
OCI Compute Instance - VM.Standard3.Flex - Memory (GB) Offering,Compute Instance - VM.Standard3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5282,0.03,OCPU-Hour / GB-Hour,0.0249,OCPU-Hour / GB-Hour,-17%
OCI Compute Instance - VM.GPU.A10.1 - 1 GPU Offering,Compute Instance - VM.GPU.A10.1 - 1 GPU,Official Oracle Cloud Compute offering for 1 GPU.,OCI-5283,2.0,GPU-Hour,2.0,GPU-Hour,0%
OCI Compute Instance - BM.Standard.E5.128 - Bare Metal Offering,Compute Instance - BM.Standard.E5.128 - Bare Metal,Official Oracle Cloud Compute offering for Bare Metal.,OCI-5284,0.025,OCPU-Hour,0.02025,OCPU-Hour,-19%
OCI Block Volume - Performance Units (VPU) - Balanced Offering,Block Volume - Performance Units (VPU) - Balanced,Official Oracle Cloud Storage offering for Performance Units (VPU) - Balanced.,OCI-5285,0.0255,GB-Month / VPU-Month,0.0255,GB-Month / VPU-Month,0%
OCI Block Volume - Performance Units (VPU) - Higher Perf Offering,Block Volume - Performance Units (VPU) - Higher Perf,Official Oracle Cloud Storage offering for Performance Units (VPU) - Higher Perf.,OCI-5286,0.0255,GB-Month / VPU-Month,0.02754,GB-Month / VPU-Month,8%
OCI Block Volume - Performance Units (VPU) - Ultra High Offering,Block Volume - Performance Units (VPU) - Ultra High,Official Oracle Cloud Storage offering for Performance Units (VPU) - Ultra High.,OCI-5287,0.0255,GB-Month / VPU-Month,0.02346,GB-Month / VPU-Month,-8%
OCI Block Volume - Storage Capacity Offering,Block Volume - Storage Capacity,Official Oracle Cloud Storage offering for Storage Capacity.,OCI-5288,0.0255,GB-Month / VPU-Month,0.02499,GB-Month / VPU-Month,-2%
OCI Object Storage - Standard Storage Offering,Object Storage - Standard Storage,Official Oracle Cloud Storage offering for Standard Storage.,OCI-5289,0.0255,GB-Month / 10k Requests,0.02576,GB-Month / 10k Requests,1%
OCI Object Storage - Archive Storage Offering,Object Storage - Archive Storage,Official Oracle Cloud Storage offering for Archive Storage.,OCI-5290,0.0255,GB-Month / 10k Requests,0.02091,GB-Month / 10k Requests,-18%
OCI Object Storage - Requests (A/B) Offering,Object Storage - Requests (A/B),Official Oracle Cloud Storage offering for Requests (A/B).,OCI-5291,0.0255,GB-Month / 10k Requests,0.02346,GB-Month / 10k Requests,-8%
OCI Object Storage - Data Retrieval Offering,Object Storage - Data Retrieval,Official Oracle Cloud Storage offering for Data Retrieval.,OCI-5292,0.0255,GB-Month / 10k Requests,0.02065,GB-Month / 10k Requests,-19%
OCI File Storage - Capacity Offering,File Storage - Capacity,Official Oracle Cloud Storage offering for Capacity.,OCI-5293,0.3,GB-Month,0.294,GB-Month,-2%
OCI File Storage - Requests Offering,File Storage - Requests,Official Oracle Cloud Storage offering for Requests.,OCI-5294,0.3,GB-Month,0.315,GB-Month,5%
OCI Autonomous Database (ATP/ADW) - OCPU Offering,Autonomous Database (ATP/ADW) - OCPU,Official Oracle Cloud Database offering for OCPU.,OCI-5295,58.3186,OCPU-Hour / TB-Month,61.81772,OCPU-Hour / TB-Month,6%
OCI Autonomous Database (ATP/ADW) - Storage Offering,Autonomous Database (ATP/ADW) - Storage,Official Oracle Cloud Database offering for Storage.,OCI-5296,71.64237,OCPU-Hour / TB-Month,60.17959,OCPU-Hour / TB-Month,-16%
OCI Base Database Service - Standard Edition Offering,Base Database Service - Standard Edition,Official Oracle Cloud Database offering for Standard Edition.,OCI-5297,0.63844,OCPU-Hour,0.56821,OCPU-Hour,-11%
OCI Base Database Service - Enterprise Edition Offering,Base Database Service - Enterprise Edition,Official Oracle Cloud Database offering for Enterprise Edition.,OCI-5298,0.73435,OCPU-Hour,0.74169,OCPU-Hour,1%
OCI Base Database Service - Enterprise Edition High Performance Offering,Base Database Service - Enterprise Edition High Performance,Official Oracle Cloud Database offering for Enterprise Edition High Performance.,OCI-5299,2.39763,OCPU-Hour,2.30172,OCPU-Hour,-4%
OCI Base Database Service - Enterprise Edition Extreme Performance Offering,Base Database Service - Enterprise Edition Extreme Performance,Official Oracle Cloud Database offering for Enterprise Edition Extreme Performance.,OCI-5300,1.42703,OCPU-Hour,1.2986,OCPU-Hour,-9%
OCI Exadata Cloud Service - X9 Infrastructure Offering,Exadata Cloud Service - X9 Infrastructure,Official Oracle Cloud Database offering for X9 Infrastructure.,OCI-5301,4970.0269,OCPU-Hour / Infrastructure-Month,3976.02152,OCPU-Hour / Infrastructure-Month,-20%
OCI Exadata Cloud Service - X9 OCPU Offering,Exadata Cloud Service - X9 OCPU,Official Oracle Cloud Database offering for X9 OCPU.,OCI-5302,14683.87944,OCPU-Hour / Infrastructure-Month,13068.6527,OCPU-Hour / Infrastructure-Month,-11%
OCI Flexible Load Balancer - Bandwidth (10Mbps) Offering,Flexible Load Balancer - Bandwidth (10Mbps),Official Oracle Cloud Networking offering for Bandwidth (10Mbps).,OCI-5303,0.08807,Load Balancer-Hour,0.07926,Load Balancer-Hour,-10%
OCI Flexible Load Balancer - Bandwidth (100Mbps) Offering,Flexible Load Balancer - Bandwidth (100Mbps),Official Oracle Cloud Networking offering for Bandwidth (100Mbps).,OCI-5304,0.09553,Load Balancer-Hour,0.08693,Load Balancer-Hour,-9%
OCI Flexible Load Balancer - Bandwidth (1000Mbps) Offering,Flexible Load Balancer - Bandwidth (1000Mbps),Official Oracle Cloud Networking offering for Bandwidth (1000Mbps).,OCI-5305,0.07174,Load Balancer-Hour,0.07604,Load Balancer-Hour,6%
OCI FastConnect - 1 Gbps Offering,FastConnect - 1 Gbps,Official Oracle Cloud Networking offering for 1 Gbps.,OCI-5306,0.0,Port-Hour,0.0,Port-Hour,-8%
OCI FastConnect - 10 Gbps Offering,FastConnect - 10 Gbps,Official Oracle Cloud Networking offering for 10 Gbps.,OCI-5307,0.0,Port-Hour,0.0,Port-Hour,-11%
OCI VCN Data Transfer - Inbound Offering,VCN Data Transfer - Inbound,Official Oracle Cloud Networking offering for Inbound.,OCI-5308,0.00095,GB,0.00103,GB,8%
OCI VCN Data Transfer - Outbound to Internet (First 10TB free) Offering,VCN Data Transfer - Outbound to Internet (First 10TB free),Official Oracle Cloud Networking offering for Outbound to Internet (First 10TB free).,OCI-5309,0.00207,GB,0.0018,GB,-13%
OCI VCN Data Transfer - Outbound to Internet (Next 40TB) Offering,VCN Data Transfer - Outbound to Internet (Next 40TB),Official Oracle Cloud Networking offering for Outbound to Internet (Next 40TB).,OCI-5310,0.00725,GB,0.0074,GB,2%
OCI AI Services - Vision - Image Analysis Offering,AI Services - Vision - Image Analysis,Official Oracle Cloud AI/ML offering for Vision - Image Analysis.,OCI-5311,0.77928,1k units,0.6468,1k units,-17%
OCI AI Services - Vision - Document AI Offering,AI Services - Vision - Document AI,Official Oracle Cloud AI/ML offering for Vision - Document AI.,OCI-5312,0.2742,1k units,0.27694,1k units,1%
OCI AI Services - Language - Sentiment Analysis Offering,AI Services - Language - Sentiment Analysis,Official Oracle Cloud AI/ML offering for Language - Sentiment Analysis.,OCI-5313,0.43538,1k units,0.47892,1k units,10%
OCI AI Services - Speech - Transcription Offering,AI Services - Speech - Transcription,Official Oracle Cloud AI/ML offering for Speech - Transcription.,OCI-5314,0.96656,1k units,1.04388,1k units,8%
OCI AI Services - Anomaly Detection Offering,AI Services - Anomaly Detection,Official Oracle Cloud AI/ML offering for Anomaly Detection.,OCI-5315,0.77276,1k units,0.83458,1k units,8%
OCI Generative AI - Llama-2-70b Inference Offering,Generative AI - Llama-2-70b Inference,Official Oracle Cloud AI/ML offering for Llama-2-70b Inference.,OCI-5316,45.01901,1m tokens / Cluster-Hour,40.51711,1m tokens / Cluster-Hour,-10%
OCI Generative AI - Cohere Command Inference Offering,Generative AI - Cohere Command Inference,Official Oracle Cloud AI/ML offering for Cohere Command Inference.,OCI-5317,31.27353,1m tokens / Cluster-Hour,25.01882,1m tokens / Cluster-Hour,-20%
OCI Generative AI - Dedicated AI Cluster Offering,Generative AI - Dedicated AI Cluster,Official Oracle Cloud AI/ML offering for Dedicated AI Cluster.,OCI-5318,44.10662,1m tokens / Cluster-Hour,47.19408,1m tokens / Cluster-Hour,7%
OCI Analytics Cloud - Professional Edition Offering,Analytics Cloud - Professional Edition,Official Oracle Cloud Analytics offering for Professional Edition.,OCI-5319,0.8859,OCPU-Hour,0.85932,OCPU-Hour,-3%
OCI Analytics Cloud - Enterprise Edition Offering,Analytics Cloud - Enterprise Edition,Official Oracle Cloud Analytics offering for Enterprise Edition.,OCI-5320,0.97223,OCPU-Hour,1.01112,OCPU-Hour,4%
OCI Cloud Guard - Global Configuration Offering,Cloud Guard - Global Configuration,Official Oracle Cloud Security offering for Global Configuration.,OCI-5321,0.0,Free,0.0,Free,-3%
OCI WAF - Edge Policy Offering,WAF - Edge Policy,Official Oracle Cloud Security offering for Edge Policy.,OCI-5322,5.0,Policy-Month / 1m Requests,5.5,Policy-Month / 1m Requests,10%
OCI WAF - Request fee Offering,WAF - Request fee,Official Oracle Cloud Security offering for Request fee.,OCI-5323,5.0,Policy-Month / 1m Requests,5.5,Policy-Month / 1m Requests,10%
OCI Vault - Key Version Offering,Vault - Key Version,Official Oracle Cloud Security offering for Key Version.,OCI-5324,0.5,Key/Secret-Month,0.505,Key/Secret-Month,1%
OCI Vault - Secret Version Offering,Vault - Secret Version,Official Oracle Cloud Security offering for Secret Version.,OCI-5325,0.5,Key/Secret-Month,0.415,Key/Secret-Month,-17%
OCI OKE (Kubernetes) - Cluster Management Fee Offering,OKE (Kubernetes) - Cluster Management Fee,Official Oracle Cloud Developer Services offering for Cluster Management Fee.,OCI-5326,0.1,Cluster-Hour / OCPU-Hour,0.093,Cluster-Hour / OCPU-Hour,-7%
OCI OKE (Kubernetes) - Worker Node OCPU Offering,OKE (Kubernetes) - Worker Node OCPU,Official Oracle Cloud Developer Services offering for Worker Node OCPU.,OCI-5327,0.1,Cluster-Hour / OCPU-Hour,0.099,Cluster-Hour / OCPU-Hour,-1%
OCI Functions - Invocations Offering,Functions - Invocations,Official Oracle Cloud Developer Services offering for Invocations.,OCI-5328,0.2,1m Invocations / 1k GB-Sec,0.19,1m Invocations / 1k GB-Sec,-5%
OCI Functions - Execution Duration (GB-Sec) Offering,Functions - Execution Duration (GB-Sec),Official Oracle Cloud Developer Services offering for Execution Duration (GB-Sec).,OCI-5329,0.2,1m Invocations / 1k GB-Sec,0.174,1m Invocations / 1k GB-Sec,-13%
OCI Compute Instance - VM.Standard.E3.Flex - OCPU Offering,Compute Instance - VM.Standard.E3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5330,0.025,OCPU-Hour / GB-Hour,0.021,OCPU-Hour / GB-Hour,-16%
OCI Compute Instance - VM.Standard.E3.Flex - Memory (GB) Offering,Compute Instance - VM.Standard.E3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5331,0.025,OCPU-Hour / GB-Hour,0.027,OCPU-Hour / GB-Hour,8%
OCI Compute Instance - VM.Standard.E4.Flex - OCPU Offering,Compute Instance - VM.Standard.E4.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5332,0.025,OCPU-Hour / GB-Hour,0.02525,OCPU-Hour / GB-Hour,1%
OCI Compute Instance - VM.Standard.E4.Flex - Memory (GB) Offering,Compute Instance - VM.Standard.E4.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5333,0.025,OCPU-Hour / GB-Hour,0.023,OCPU-Hour / GB-Hour,-8%
OCI Compute Instance - VM.Optimized3.Flex - OCPU Offering,Compute Instance - VM.Optimized3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5334,0.03,OCPU-Hour / GB-Hour,0.0318,OCPU-Hour / GB-Hour,6%
OCI Compute Instance - VM.Optimized3.Flex - Memory (GB) Offering,Compute Instance - VM.Optimized3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5335,0.03,OCPU-Hour / GB-Hour,0.0297,OCPU-Hour / GB-Hour,-1%
OCI Compute Instance - VM.Standard3.Flex - OCPU Offering,Compute Instance - VM.Standard3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5336,0.03,OCPU-Hour / GB-Hour,0.0243,OCPU-Hour / GB-Hour,-19%
OCI Compute Instance - VM.Standard3.Flex - Memory (GB) Offering,Compute Instance - VM.Standard3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5337,0.03,OCPU-Hour / GB-Hour,0.0288,OCPU-Hour / GB-Hour,-4%
OCI Compute Instance - VM.GPU.A10.1 - 1 GPU Offering,Compute Instance - VM.GPU.A10.1 - 1 GPU,Official Oracle Cloud Compute offering for 1 GPU.,OCI-5338,2.0,GPU-Hour,2.0,GPU-Hour,0%
OCI Compute Instance - BM.Standard.E5.128 - Bare Metal Offering,Compute Instance - BM.Standard.E5.128 - Bare Metal,Official Oracle Cloud Compute offering for Bare Metal.,OCI-5339,0.025,OCPU-Hour,0.0245,OCPU-Hour,-2%
OCI Block Volume - Performance Units (VPU) - Balanced Offering,Block Volume - Performance Units (VPU) - Balanced,Official Oracle Cloud Storage offering for Performance Units (VPU) - Balanced.,OCI-5340,0.0255,GB-Month / VPU-Month,0.02193,GB-Month / VPU-Month,-14%
OCI Block Volume - Performance Units (VPU) - Higher Perf Offering,Block Volume - Performance Units (VPU) - Higher Perf,Official Oracle Cloud Storage offering for Performance Units (VPU) - Higher Perf.,OCI-5341,0.0255,GB-Month / VPU-Month,0.02371,GB-Month / VPU-Month,-7%
OCI Block Volume - Performance Units (VPU) - Ultra High Offering,Block Volume - Performance Units (VPU) - Ultra High,Official Oracle Cloud Storage offering for Performance Units (VPU) - Ultra High.,OCI-5342,0.0255,GB-Month / VPU-Month,0.02729,GB-Month / VPU-Month,7%
OCI Block Volume - Storage Capacity Offering,Block Volume - Storage Capacity,Official Oracle Cloud Storage offering for Storage Capacity.,OCI-5343,0.0255,GB-Month / VPU-Month,0.02116,GB-Month / VPU-Month,-17%
OCI Object Storage - Standard Storage Offering,Object Storage - Standard Storage,Official Oracle Cloud Storage offering for Standard Storage.,OCI-5344,0.0255,GB-Month / 10k Requests,0.02269,GB-Month / 10k Requests,-11%
OCI Object Storage - Archive Storage Offering,Object Storage - Archive Storage,Official Oracle Cloud Storage offering for Archive Storage.,OCI-5345,0.0255,GB-Month / 10k Requests,0.02295,GB-Month / 10k Requests,-10%
OCI Object Storage - Requests (A/B) Offering,Object Storage - Requests (A/B),Official Oracle Cloud Storage offering for Requests (A/B).,OCI-5346,0.0255,GB-Month / 10k Requests,0.0278,GB-Month / 10k Requests,9%
OCI Object Storage - Data Retrieval Offering,Object Storage - Data Retrieval,Official Oracle Cloud Storage offering for Data Retrieval.,OCI-5347,0.0255,GB-Month / 10k Requests,0.02627,GB-Month / 10k Requests,3%
OCI File Storage - Capacity Offering,File Storage - Capacity,Official Oracle Cloud Storage offering for Capacity.,OCI-5348,0.3,GB-Month,0.252,GB-Month,-16%
OCI File Storage - Requests Offering,File Storage - Requests,Official Oracle Cloud Storage offering for Requests.,OCI-5349,0.3,GB-Month,0.285,GB-Month,-5%
OCI Autonomous Database (ATP/ADW) - OCPU Offering,Autonomous Database (ATP/ADW) - OCPU,Official Oracle Cloud Database offering for OCPU.,OCI-5350,51.57898,OCPU-Hour / TB-Month,56.22109,OCPU-Hour / TB-Month,9%
OCI Autonomous Database (ATP/ADW) - Storage Offering,Autonomous Database (ATP/ADW) - Storage,Official Oracle Cloud Database offering for Storage.,OCI-5351,15.94131,OCPU-Hour / TB-Month,16.89779,OCPU-Hour / TB-Month,6%
OCI Base Database Service - Standard Edition Offering,Base Database Service - Standard Edition,Official Oracle Cloud Database offering for Standard Edition.,OCI-5352,1.57342,OCPU-Hour,1.57342,OCPU-Hour,0%
OCI Base Database Service - Enterprise Edition Offering,Base Database Service - Enterprise Edition,Official Oracle Cloud Database offering for Enterprise Edition.,OCI-5353,0.29611,OCPU-Hour,0.2665,OCPU-Hour,-10%
OCI Base Database Service - Enterprise Edition High Performance Offering,Base Database Service - Enterprise Edition High Performance,Official Oracle Cloud Database offering for Enterprise Edition High Performance.,OCI-5354,1.06464,OCPU-Hour,1.14981,OCPU-Hour,8%
OCI Base Database Service - Enterprise Edition Extreme Performance Offering,Base Database Service - Enterprise Edition Extreme Performance,Official Oracle Cloud Database offering for Enterprise Edition Extreme Performance.,OCI-5355,1.04308,OCPU-Hour,0.93877,OCPU-Hour,-10%
OCI Exadata Cloud Service - X9 Infrastructure Offering,Exadata Cloud Service - X9 Infrastructure,Official Oracle Cloud Database offering for X9 Infrastructure.,OCI-5356,11430.32825,OCPU-Hour / Infrastructure-Month,11087.4184,OCPU-Hour / Infrastructure-Month,-3%
OCI Exadata Cloud Service - X9 OCPU Offering,Exadata Cloud Service - X9 OCPU,Official Oracle Cloud Database offering for X9 OCPU.,OCI-5357,8278.60825,OCPU-Hour / Infrastructure-Month,7367.96134,OCPU-Hour / Infrastructure-Month,-11%
OCI Flexible Load Balancer - Bandwidth (10Mbps) Offering,Flexible Load Balancer - Bandwidth (10Mbps),Official Oracle Cloud Networking offering for Bandwidth (10Mbps).,OCI-5358,0.10083,Load Balancer-Hour,0.08066,Load Balancer-Hour,-20%
OCI Flexible Load Balancer - Bandwidth (100Mbps) Offering,Flexible Load Balancer - Bandwidth (100Mbps),Official Oracle Cloud Networking offering for Bandwidth (100Mbps).,OCI-5359,0.10425,Load Balancer-Hour,0.10112,Load Balancer-Hour,-3%
OCI Flexible Load Balancer - Bandwidth (1000Mbps) Offering,Flexible Load Balancer - Bandwidth (1000Mbps),Official Oracle Cloud Networking offering for Bandwidth (1000Mbps).,OCI-5360,0.04114,Load Balancer-Hour,0.03332,Load Balancer-Hour,-19%
OCI FastConnect - 1 Gbps Offering,FastConnect - 1 Gbps,Official Oracle Cloud Networking offering for 1 Gbps.,OCI-5361,0.0,Port-Hour,0.0,Port-Hour,-9%
OCI FastConnect - 10 Gbps Offering,FastConnect - 10 Gbps,Official Oracle Cloud Networking offering for 10 Gbps.,OCI-5362,0.0,Port-Hour,0.0,Port-Hour,-13%
OCI VCN Data Transfer - Inbound Offering,VCN Data Transfer - Inbound,Official Oracle Cloud Networking offering for Inbound.,OCI-5363,0.00068,GB,0.00071,GB,4%
